,tweet,label
1091,rt TAG aight game over dykes had to ruin it,1
1092,rt TAG how many niggers are in my store i knowwww you're stealing,1
1093,rt TAG ur fucking white trash,1
1094,rt TAG fucking james tried to tell me jawga boys sucked i went ape shit dude TAG TAG TAG,1
1095,rt TAG TAG TAG all deze hoes got past demons in em yolo nigga lol hahahahaha,1
1096,rt TAG most common white people activities wearing tapout shooting up schools calling you a nigger on xbox,1
1097,rt TAG proof that thots are retarded,1
1098,rt TAG it's because you can't bend me you can't buy me and you can't make me into your nigger TAG TAG,1
1099,rt TAG TAG TAG TAG TAG i don't care tho cracker,1
1100,rt TAG this nigger tattoo show is horrible,1
1101,rt TAG man most of you coons couldn't jus up in quit yo job if you found out ya boss racist so shut tha fucc up niggas love,1
1102,rt TAG stop flattering yourself bitch the only fan you have is on your ceiling,1
1103,rt TAG TAG happy birthday my little cotton picker,1
1104,rt TAG i can do somethin good but im always gon be a wetback coo,1
1105,rt TAG ur a faggot if you change your name to your bday just so you can get bday tweets this aint fb nigga fuck yo birthday,1
1106,rt TAG fucking chinks in clash of clans always fuck me up bitch ass kamikaze faggots,1
1107,rt TAG niggaz like all them naked bitches on ig pics niggaz dont love em,1
1108,rt TAG kim tae rhodes TAG TAG uhhh you've been judged it happens TAG i'll hang you nigger wo,1
1109,rt TAG a real nigga gone teach his bitch the game not run it on her,1
1110,rt TAG or you're a fag,1
1111,rt TAG TAG if her hair is hers she will hit you with a bitch i bought it so it's mine,1
1112,rt TAG automatically suspicious of white folk who try too hard to show they like us darkies,1
1113,rt TAG look at this faggot,1
1114,rt TAG idc what phone u got lol silly nigger,1
1115,rt TAG smco if you aint bout that murder game pussy nigga shut up gang,1
1116,rt TAG TAG i woke up with a sore throat im cold niggers will be niggers so terrible,1
1117,rt TAG some black guy at my school asked if there were colored printers in the library it's man you can use any printer you,1
1118,rt TAG are you justin beiber because your a fucken gay cunt TAG,1
1119,rt TAG TAG they should be ashamed of themselves i'll be single for life before i fuck w a nasty faggot ass white man,1
1120,rt TAG the reason you called jesus a monkey is because you knew he was not your color TAG #thetime,1
1121,rt TAG only pussy niggas wouldn't fuck with a chick if she has stretch marks,1
1122,rt TAG sexualgif i hate that hoe already this shit cracks me up,1
1123,rt TAG being a nigger isn't a color it's a state of mind,1
1124,rt TAG nah i hate white people now since he looks like a dyke TAG i think he just ended racism,1
1125,rt TAG illegal alien is not a race it's a crime TAG TAG TAG TAG TAG,1
1126,rt TAG i hate when faggots talk shit on here then block me so i can't respond bitch i will write you a letter with my response an,1
1127,rt TAG his balls ashy TAG TAG real women do this and real faggots let em do that smh,1
1128,rt TAG i hate a bitch dat act like a nigga,1
1129,rt TAG TAG,1
1130,rt TAG TAG TAG lmaoooo what a bunch of fags,1
1131,rt TAG i saw a great chimpout summers ago a middle aged salvadoran and his yr old son got wasted by beaners at the metlife,1
1132,rt TAG most of these niggas go broke for these hoes,1
1133,rt TAG if i ride up to your bitch in these then homie consider yourself a single nigga,1
1134,rt TAG i'll kill this bitch no hesitation,1
1135,rt TAG this faggit bitch tried to say she hoe'd for hd bearfaced bitch yusa fag,1
1136,rt TAG was deleting this pic until i realized a dike in the back ground dressed like a nigga with wedges on bitch i'm http :/,1
1137,rt TAG dead takeme china TAG when ur fuckin and her pussy stank but u have really good friends ht,1
1138,rt TAG i fully support same-sex marriage but i'll never stop calling my friends faggots,1
1139,rt TAG light beer you mean faggot piss overly powered man,1
1140,rt TAG smh nigga is mildly retarded TAG lmfao TAG if griff wasn t injuries we ;d legit be,1
1141,rt TAG you better pray i don't send your nudes out bitch,1
1142,rt TAG my inner nigger is coming out,1
1143,rt TAG all these bitches amp niggaz with they imaginary haters,1
1144,rt TAG lmfaooooo gt rt TAG lmaoo thats what u got from this TAG dougie be yamming the coon all that beat boxing,1
1145,rt TAG only pussy niggas who suck dick cry about someone being in their mentions tweet the person then cry again about the,1
1146,rt TAG why do y'all niggas entertain that nicole bitch i don't see how y'all can ever take a bitch that posted naked pics serious,1
1147,rt TAG everybody tryna fuck the next nigga bitch not knowin that his bitch is the next nigga bitch,1
1148,rt TAG you got niggas amp i got bitches but i want you,1
1149,rt TAG only fuck niggas would wanna continue to mess with these messy ass bitches vs somebody who has been down for them all a,1
1150,rt TAG lebron your still a bitch you suck nigger hope you die,1
1151,rt TAG TAG trash eating trash,1
1152,rt TAG most teachers abuse their position there's teaching with discipline and there's being a cunt most are cunts,1
1153,rt TAG you're a retard TAG,1
1154,rt TAG can we please stop talking about how some scumbag faggots mugshot is sexy you dumb whores,1
1155,rt TAG in the future gay culture will be considered cool by america's teens and instead of wiggers there will be straggots,1
1156,rt TAG what's black and yellow and not going to win this year wrong the answer is tiger woods,1
1157,rt TAG you know she's a dyke when she asks for men's golf clubs,1
1158,rt TAG TAG not just cause of hoes go to jail cause of fucking up hoes bloody n making them call you head honcho,1
1159,rt TAG lmaooo friday after next stname bravo you like that yo son's a fag,1
1160,rt TAG you assholes know that referring to a girl as bitch doesn't make your dick any bigger right,1
1161,rt TAG there might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,1
1162,rt TAG what can banks do to show engagement with the queer community hire trans women,1
1163,rt TAG nigger,1
1164,rt TAG jenna's a faggot,1
1165,rt TAG stupid fucking nigger lebron you flopping stupid jungle bunny monkey faggot,1
1166,rt TAG stop stalkin your girl social media u bitch ass nigga,1
1167,rt TAG i hate hoe ass people,1
1168,rt TAG TAG man some lame niggah when i find him i'm unfollowing tf out his ass,1
1169,rt TAG i love cripples look at all these fucking cripples goddamit i'm a people person,1
1170,rt TAG TAG TAG joshua is a faggot just suspend him on those grounds,1
1171,rt TAG hoes will be hoes,1
1172,rt TAG fuuck jalens a slow bitch,1
1173,rt TAG historygoon hey dicklicker it says im happily divorced not bitter homophobic im not scared of queers i hate em fudg,1
1174,rt TAG ginga snaps TAG TAG jessica i'm not afraid to slit your throat tomorrow TAG TAG,1
1175,rt TAG us ghettos-driven by liberal ideology forged by unions amp bankrupted by self-serving dems catering to parasites #tcot,1
1176,rt TAG when kennies angry he talks like a ghetto black man and i really don't even think he notices hahahahahahaha i'm laughing,1
1177,rt TAG how you real don't put no money on you nigga books but chu buy a bitch chanel just to hit the puss,1
1178,rt TAG i would rather fuck a fat chick than allow a nigger into my house,1
1179,rt TAG you have a new boyfriend every week tf you doin hoe,1
1180,rt TAG no mom im not dramatic immature i just have fucking mental problems and youre a bitch and a cunt,1
1181,rt TAG it's comfortable but niccas like me say com-tha-ble smh,1
1182,rt TAG more queer lady templars that's my point,1
1183,rt TAG this vine still funny as shit to me how many niggers are in my store,1
1184,rt TAG i don't fuck with bitch niggas i only fuck niggas bitches,1
1185,rt TAG never go full retard,1
1186,rt TAG you got niggas amp i got bitches,1
1187,rt TAG maggietanquary shes one of the ugliest women ive ever seen cross between a reptile and a crow,1
1188,rt TAG savanaharanda is you a girl or a guy is you my mom or is you my dad im a butch dyke,1
1189,rt TAG realest tweet i seen today TAG dyke bitches are rehab for hoes and once im healed back to the dick i go,1
1190,rt TAG TAG what straight guys take a picture of themselves naked in a hot tun what fags TAG TAG TAG,1
1191,rt TAG if you like after romeo chances are i think you're a faggot,1
1192,rt TAG whore slut cunt bitch nigga,1
1193,rt TAG oh my goodness do i hate chinese people fucking zipperheads,1
1194,rt TAG stfu hoe tedddydgaf i'm proud to be african american proud african american i'm proud to be white racist,1
1195,rt TAG ann coulter admits on fox news that america has a negro problem TAG TAG TAG,1
1196,rt TAG who wants to chill on campus w me amp throw bibles at bitches taking the walk of shame,1
1197,rt TAG mine too xo this ma niggah TAG,1
1198,rt TAG bitches be fallin so inlove w niggass amp then he go get a new bitch amp they try go get a new nigga to try to forget about the,1
1199,rt TAG you're not the father what every mexican nigger loves to hear,1
1200,rt TAG too many faggots on here that think they can address me by my first name,1
1201,rt TAG been my main nigguh since digital camera selfies TAG,1
1202,rt TAG TAG shut your nigger ass lamar,1
1203,rt TAG fuck the islamic state we will kill those cunts,1
1204,rt TAG i got called a faggot for buying girl toms so now i'm gonna fuck that person in the ass,1
1205,rt TAG nigga bitch him xo i will never date a female with another niggah name on her lol wtf,1
